undefinedDate,Fermenter Sample ID,Fermenter Sample %Solids,Fermenter Sample HPLC Ethanol
2013-07-08 20:25:00,45H,13.89,12.6
2013-07-08 20:55:35,18H,22.89,6.5
2013-07-09 01:20:00,DROP,13.21,13.18
2013-07-09 07:00:18,YP,22.14,1.49
2013-07-09 07:01:07,Fill,32.15,0.22
2013-07-09 09:55:32,45H,12.55,13.24
2013-07-09 10:05:00,32H,16.59,10.57
2013-07-09 14:50:00,DROP,11.63,13.76
2013-07-09 15:50:00,10H,29.4,2.38
2013-07-09 19:00:00,Fill,32.28,0.21
2013-07-09 19:50:00,YP,21.95,1.59
2013-07-09 23:23:00,45H,13.07,12.93
2013-07-09 23:50:00,18H,22.53,6.56
2013-07-10 00:15:00,32H,16.17,10.95
2013-07-10 02:50:00,45H,13.6,12.36
2013-07-10 04:16:00,DROP,11.41,13.44
2013-07-10 05:25:00,10H,29.34,2.07
2013-07-10 07:05:26,DROP,11.69,13.59
2013-07-10 08:50:00,Fill,32.4,0.22
2013-07-10 08:58:00,Fill,21.16,1.64
2013-07-10 13:15:00,45H,12.12,13.24
2013-07-10 13:40:00,18H,21.95,6.72
2013-07-10 13:50:00,32H,17.09,10.22
2013-07-10 17:55:00,DROP,11.69,13.59
2013-07-10 18:55:00,10H,28.72,2.17
2013-07-10 19:05:00,DROP,10.14,13.54
2013-07-10 22:40:00,Fill,32.62,0.18
2013-07-10 22:45:00,YP,21.66,1.9
2013-07-11 02:55:00,18H,22.78,6.45
2013-07-11 03:40:00,32H,17.17,10.63
2013-07-11 07:25:00,DROP,12.38,12.9
2013-07-11 08:45:00,10H,29.14,2.37
2013-07-11 12:14:00,YP,21.37,1.16
2013-07-11 12:19:00,Fill,32.69,0.2
2013-07-11 16:45:00,18H,22.69,6.83
2013-07-11 16:55:00,32H,15.95,10.54
2013-07-11 20:55:00,DROP,12.7,13.23
2013-07-11 22:15:00,10H,29.94,2.05
2013-07-12 01:50:00,Fill,21.3,1.81
2013-07-12 01:55:00,Fill,32.48,0.22
2013-07-12 05:55:00,45H,12.94,12.84
2013-07-12 06:15:00,18H,24.1,6.12
2013-07-12 06:45:11,32H,14.62,11.23
2013-07-12 10:42:42,DROP,11.84,13.49
2013-07-12 11:45:24,10H,29.72,2.18
2013-07-12 14:25:42,DROP,11.84,13.49
2013-07-12 15:00:40,Fill,32.65,0.22
2013-07-12 15:17:29,YP,22.02,1.74
2013-07-12 19:45:22,18H,22.24,6.64
2013-07-12 19:45:48,45H,11.68,13.55
2013-07-12 20:15:44,32H,16.34,11.13
2013-07-12 23:55:01,DROP,11.99,13.72
2013-07-13 01:15:57,10H,29.9,2.02
2013-07-13 04:44:23,YP,21.79,1.74
2013-07-13 04:45:06,Fill,32.61,0.21
2013-07-13 09:15:41,45H,12.09,13.18
2013-07-13 09:45:46,32H,16.17,11
2013-07-13 14:45:30,10H,28.79,2.47
2013-07-13 16:31:06,DROP,11.81,13.51
2013-07-13 18:15:41,YP,21.76,1.75
2013-07-13 18:16:21,Fill,32.31,0.23
2013-07-13 22:45:22,18H,23.26,6.57
2013-07-13 22:45:55,45H,12.62,13.32
2013-07-13 22:55:53,32H,16.23,11.01
2013-07-14 02:31:32,DROP,11.44,13.66
2013-07-14 04:14:32,10H,29.56,2.24
2013-07-14 08:00:46,YP,21.58,1.65
2013-07-14 09:00:46,18H,23.06,6.39
2013-07-14 12:15:00,45H,11.88,13.46
2013-07-14 12:15:41,18H,23.17,6.53
2013-07-14 12:16:24,45H,11.88,13.46
2013-07-14 12:45:07,32H,17.46,10.42
2013-07-14 16:15:00,DROP,11.42,13.7
2013-07-14 16:41:46,18H,23.06,6.39
2013-07-14 17:15:00,10H,29.4,1.84
2013-07-14 21:20:00,YP,21.63,1.94
2013-07-14 21:25:00,Fill,32.69,0.22
2013-07-15 01:40:00,18H,23.59,6.35
2013-07-15 01:45:00,45H,15.37,12.75
2013-07-15 01:50:00,32H,17.17,10.58
2013-07-15 05:45:00,DROP,13.45,13.24
2013-07-15 07:10:00,10H,28.29,2.33
2013-07-15 07:32:27,18H,22.95,6.63
2013-07-15 10:30:00,Fill,32.38,0.21
2013-07-15 10:35:00,YP,20.71,2.06
2013-07-15 15:05:00,BW,13.28,13.54
2013-07-15 15:45:00,32H,17.37,10.11
2013-07-15 19:08:00,DROP,13.09,13.14
2013-07-15 20:35:00,10H,28.96,2.31
2013-07-15 23:48:00,Fill,32.35,0.22
2013-07-15 23:50:00,YP,21.21,1.57
2013-07-16 04:50:00,32H,16.98,10.42
2013-07-16 07:16:23,45H,13.45,12.63
2013-07-16 07:35:00,18H,22.91,6.57
2013-07-16 08:45:00,DROP,12.88,12.82
2013-07-16 09:55:00,10H,29.4,2.35
2013-07-16 13:00:00,Fill,32.78,0.23
2013-07-16 13:25:00,YP,21.93,2.01
2013-07-16 18:35:00,32H,16.6,10.41
2013-07-16 21:59:00,DROP,11.65,13.08
2013-07-16 23:25:00,10H,29.35,2.08
2013-07-16 23:48:00,18H,23.03,6.41
2013-07-17 02:48:00,Fill,32.47,0.24
2013-07-17 02:59:00,YP,21.04,1.81
2013-07-17 07:25:00,18H,22.39,6.55
2013-07-17 07:25:33,45H,12.65,12.69
2013-07-17 07:25:46,18H,20.6,1.8
2013-07-17 07:40:00,32H,17.14,10.18
2013-07-17 13:00:00,10H,28.75,2.35
2013-07-17 15:45:00,Fill,32.11,0.24
2013-07-17 20:25:00,18H,13.91,12.23
2013-07-17 20:50:00,18H,23.64,6.01
2013-07-17 21:25:00,32H,16.92,10.48
2013-07-18 01:00:00,DROP,13.46,12.73
2013-07-18 02:12:00,10H,28.36,2.49
2013-07-18 05:45:00,YP,20.92,1.78
2013-07-18 05:45:01,Fill,32.21,0.24
2013-07-18 09:50:00,18H,23.11,6.49
2013-07-18 10:05:00,45H,13.62,12.63
2013-07-18 10:25:00,32H,18.12,9.43
2013-07-18 11:30:07,DROP,12.42,13.13
2013-07-18 14:30:08,DROP,12.5,12.98
2013-07-18 16:30:50,10H,28.42,2.98
2013-07-18 21:45:00,YP,18.77,2.78
2013-07-18 23:45:21,18H,23.37,6.21
2013-07-19 00:10:00,32H,16.5,10.7
2013-07-19 06:16:00,DROP,13.08,12.17
2013-07-19 07:35:00,10H,27.87,2.53
2013-07-19 11:05:00,Fill,31.55,0.19
2013-07-19 11:06:00,YP,21.08,2.04
2013-07-19 13:10:00,45H,13.38,12.71
2013-07-19 14:20:00,32H,17.63,13.36
2013-07-19 21:10:00,10H,27.13,3.07
2013-07-19 23:50:00,45H,14.74,11.52
2013-07-20 01:45:00,DROP,10.79,13.6
2013-07-20 02:45:00,45H,13.33,12.58
2013-07-20 05:00:00,18H,24.83,5.18
2013-07-20 05:35:00,32H,16.7,9.84
2013-07-20 05:45:00,YP,11.37,6.24
2013-07-20 05:50:00,Fill,32.7,0.32
2013-07-20 15:30:00,DROP,11.44,13.55
2013-07-20 15:35:00,18H,23.09,6.6
2013-07-20 15:40:00,10H,28.74,2.13
2013-07-20 18:35:00,45H,13.48,11.77
2013-07-20 19:00:00,32H,16.18,10.07
2013-07-20 20:00:00,Fill,33,0.19
2013-07-20 23:40:00,18H,25.67,4.51
2013-07-21 05:35:00,DROP,11.87,12.9
2013-07-21 05:50:00,10H,30.48,2.33
2013-07-21 08:05:00,45H,12.83,12.49
2013-07-21 09:59:00,YP,20.26,2.08
2013-07-21 10:04:00,Fill,32.92,0.2
2013-07-21 14:00:00,18H,22.59,6.58
2013-07-21 20:00:00,10H,29.66,2.19
2013-07-21 23:40:00,YP,21.023,1.85
2013-07-21 23:45:00,Fill,33,0.23
2013-07-22 02:40:00,45H,12.74,13.18
2013-07-22 04:00:00,18H,22.67,6.88
2013-07-22 09:00:00,DROP,11.99,13.71
2013-07-22 09:40:00,10H,29.55,2.35
2013-07-22 13:40:00,Fill,32.73,0.25
2013-07-22 13:45:00,Fill,32.73,0.25
2013-07-22 17:00:00,45H,11.8,13.75
2013-07-22 17:40:00,18H,23.07,6.62
2013-07-22 18:00:00,32H,15.66,11.12
2013-07-22 22:40:00,DROP,11.21,13.75
2013-07-22 23:40:00,10H,29.1,2.25
2013-07-23 03:30:00,YP,22.32,1.28
2013-07-23 03:35:00,Fill,32.96,0.23
2013-07-23 07:00:00,45H,11.61,13.54
2013-07-23 07:40:00,18H,22.44,6.84
2013-07-23 11:40:00,DROP,11,13.72
2013-07-23 13:15:00,10H,29.72,2.14
2013-07-23 16:30:00,Fill,32.65,0.46
2013-07-23 16:50:00,YP,22.08,1.4
2013-07-23 20:40:00,45H,11.91,13.39
2013-07-23 21:15:00,18H,22.91,6.36
2013-07-23 21:40:00,32H,15.55,11.09
2013-07-24 01:20:00,DROP,11.33,13.72
2013-07-24 02:40:00,10H,29.6,2.24
2013-07-24 06:00:00,YP,22.97,1.06
2013-07-24 06:05:00,Fill,32.65,0.23
2013-07-24 10:40:00,45H,11.63,13.37
2013-07-24 10:50:00,18H,22.75,6.74
2013-07-24 11:15:00,32H,17.26,10.36
2013-07-24 14:55:00,DROP,12.04,13.46
2013-07-24 16:05:00,10H,29.53,2.11
2013-07-24 19:38:00,YP,21.6,1.84
2013-07-24 19:39:00,Fill,32.75,0.19
2013-07-25 00:05:00,18H,23.08,6.68
2013-07-25 00:50:00,32H,15.07,11.33
2013-07-25 04:24:00,DROP,12.34,13.27
2013-07-25 05:38:00,10H,29.2,2.17
2013-07-25 09:00:00,YP,22.43,1.78
2013-07-25 09:05:00,Fill,32.92,0.22
2013-07-25 13:40:00,18H,24.56,6.71
2013-07-25 13:50:00,32H,15.32,11.11
2013-07-25 17:45:00,DROP,11.93,13.46
2013-07-25 19:00:00,10H,29.38,2.44
2013-07-26 03:00:00,18H,23.3,6.67
2013-07-26 03:00:18,45H,12.47,13.4
2013-07-26 03:40:00,32H,16.3,11.19
2013-07-26 07:00:00,DROP,11.67,13.47
2013-07-26 09:35:00,10H,30.23,1.92
2013-07-26 11:15:00,Fill,32.49,0.22
2013-07-26 16:40:00,45H,13.01,13.46
2013-07-26 17:00:00,32H,16.23,11.01
2013-07-26 20:51:00,DROP,12.23,13.69
2013-07-26 21:40:00,10H,29.69,2.28
2013-07-26 22:34:00,Fill,21.42,0.24
2013-07-27 01:35:00,Fill,32.94,0.22
2013-07-27 01:45:00,YP,21.53,1.8
2013-07-27 05:40:00,18H,22.9,6.64
2013-07-27 06:00:00,45H,12.23,13.46
2013-07-27 06:35:00,32H,16.63,11.17
2013-07-27 10:00:00,DROP,11.67,13.57
2013-07-27 11:35:00,10H,30.25,2
2013-07-27 14:35:00,Fill,32.81,0.24
2013-07-27 14:40:00,YP,22.22,1.5
2013-07-27 19:35:00,18H,23.06,6.8
2013-07-27 19:40:00,32H,15.26,11.25
2013-07-27 23:40:00,DROP,11.5,13.74
2013-07-28 21:40:00,32H,21.67,7.32
2013-07-29 07:40:00,10H,31.24,0.72
2013-07-29 11:35:00,45H,21.63,7.27
2013-07-29 12:20:00,DROP,11.42,13.64
2013-07-29 16:15:00,Fill,34.18,0.11
2013-07-30 02:15:00,10H,29.08,2.67
2013-07-30 08:01:42,32H,19.19,9.19
2013-07-30 10:15:00,18H,24.36,5.82
2013-07-30 11:10:00,YP,21.93,1.32
2013-07-30 11:15:00,Fill,32.73,0.13
2013-07-30 16:10:00,18H,28.55,3.01
2013-07-30 16:45:00,DROP,22.13,7.24
2013-07-30 18:40:00,45H,13.33,12.26
2013-07-30 21:10:00,10H,29.46,2.29
2013-07-31 00:15:00,32H,17.73,9.65
2013-07-31 00:25:00,YP,20.47,1.86
2013-07-31 00:30:00,Fill,32.51,0.14
2013-07-31 05:10:00,18H,22.62,6.64
2013-07-31 05:35:00,DROP,11.8,13.57
2013-07-31 10:25:00,10H,29.86,2.22
2013-07-31 13:15:00,45H,14.21,12
2013-07-31 13:20:00,Fill,32.8,0.21
2013-07-31 13:25:00,YP,21.12,1.49
2013-07-31 18:25:00,18H,23.11,6.55
2013-07-31 18:40:00,DROP,12.49,12.75
2013-07-31 19:10:00,32H,15,10.92
2013-07-31 23:20:00,10H,29.67,1.98
2013-08-01 02:15:00,YP,23.24,1.27
2013-08-01 02:20:00,Fill,33.32,0.26
2013-08-01 07:20:00,18H,23.52,6.57
2013-08-01 08:10:00,45H,12.11,13.28
2013-08-01 08:25:00,32H,17.26,10.79
2013-08-01 09:40:00,DROP,11.23,13.4
2013-08-01 12:20:00,10H,31.31,1.82
2013-08-01 15:49:00,Fill,33.07,0.22
2013-08-01 15:50:00,YP,21.74,1.79
2013-08-01 20:30:00,18H,23.78,6.29
2013-08-01 21:25:00,45H,13.51,12.98
2013-08-01 23:50:00,DROP,12.72,13.29
2013-08-02 01:50:00,10H,29.66,2.16
2013-08-02 04:55:00,Fill,32.45,0.22
2013-08-02 07:19:21,32H,16.43,10.98
2013-08-02 08:50:00,18H,22.7,6.88
2013-08-02 10:20:00,45H,13.69,13.13
2013-08-02 10:30:00,32H,17.81,10.6
2013-08-02 13:40:00,DROP,12.35,13.4
2013-08-02 14:40:00,10H,29.52,2.45
2013-08-02 17:35:00,Fill,32.17,0.21
2013-08-02 22:40:00,BW,22.78,13.66
2013-08-02 23:30:00,45H,14.05,12.96
2013-08-02 23:40:00,32H,15.91,11.27
2013-08-03 02:52:00,DROP,13.18,13.32
2013-08-03 03:36:00,10H,30,2.22
2013-08-03 06:35:00,YP,21.13,2.15
2013-08-03 06:40:00,Fill,33.51,0.23
2013-08-03 11:35:00,18H,23.31,6.86
2013-08-03 16:15:00,DROP,11.33,13.58
2013-08-03 16:35:00,10H,30.44,2.04
2013-08-03 20:11:00,YP,22.92,1.49
2013-08-03 20:16:00,Fill,33.33,0.23
2013-08-04 00:35:00,18H,23.27,6.6
2013-08-04 01:35:00,32H,16.86,11.32
2013-08-04 01:40:00,45H,12.97,12.95
2013-08-04 05:22:00,DROP,12.55,13.46
2013-08-04 06:05:00,10H,30.25,2.1
2013-08-04 09:15:00,YP,21.91,1.76
2013-08-04 09:20:00,Fill,33.12,0.21
2013-08-04 14:10:00,18H,23.35,6.47
2013-08-04 14:35:00,32H,16.97,11.01
2013-08-04 18:56:00,DROP,12.46,13.7
2013-08-04 19:15:00,10H,29.24,2.4
2013-08-04 22:52:00,YP,21.51,1.88
2013-08-04 22:57:00,Fill,32.87,0.22
2013-08-05 03:15:00,18H,23.69,6.59
2013-08-05 03:35:00,45H,12.94,13.3
2013-08-05 04:10:00,32H,16.11,11.18
2013-08-05 08:05:00,DROP,12.22,13.74
2013-08-05 08:50:00,10H,28.94,1.89
2013-08-05 11:35:00,Fill,32.84,0.24
2013-08-05 12:15:00,YP,21.74,1.63
2013-08-05 16:50:00,18H,21.71,6.59
2013-08-05 17:10:00,45H,12.94,13.33
2013-08-05 17:15:00,32H,16.24,10.81
2013-08-05 21:45:00,DROP,11.7,13.84
2013-08-05 22:15:00,10H,29.66,2.05
2013-08-06 01:42:00,Fill,33.15,0.24
2013-08-06 01:47:00,YP,22.49,1.52
2013-08-06 06:15:00,18H,22.91,6.54
2013-08-06 06:50:00,32H,14.9,11.18
2013-08-06 11:05:00,DROP,11.96,13.6
2013-08-06 11:45:00,10H,29.14,2.12
2013-08-06 14:15:00,YP,22.3,1.58
2013-08-06 19:45:00,18H,22.51,6.77
2013-08-06 19:50:00,45H,11.79,13.29
2013-08-06 20:15:00,32H,16.21,10.93
2013-08-07 00:40:00,DROP,10.73,13.19
2013-08-07 00:55:00,10H,28.85,2.77
2013-08-07 04:05:00,Fill,32.94,0.22
2013-08-07 04:35:00,YP,21.76,1.59
2013-08-07 08:55:00,18H,23.38,6.67
2013-08-07 09:15:00,45H,12.98,13.34
2013-08-07 09:45:00,32H,15.82,11.42
2013-08-07 14:02:00,DROP,12.28,13.69
2013-08-07 14:15:01,Fill,32.96,0.21
2013-08-07 14:35:00,10H,29.79,2.11
2013-08-07 18:00:00,Fill,33.08,0.22
2013-08-07 18:01:00,YP,21.83,1.74
2013-08-07 22:35:00,18H,23.53,6.7
2013-08-07 22:45:00,45H,12.02,13.52
2013-08-07 22:55:00,32H,15.61,10.95
2013-08-08 03:35:00,DROP,11.9,13.66
2013-08-08 03:50:00,10H,29.3,2.33
2013-08-08 07:26:00,YP,22.22,1.77
2013-08-08 07:30:00,Fill,33.66,0.21
2013-08-08 11:55:00,45H,12.81,13.31
2013-08-08 12:00:00,18H,22.96,6.66
2013-08-08 16:46:00,DROP,12.16,13.63
2013-08-08 17:25:00,10H,30.4,2.31
2013-08-08 21:15:00,Fill,33,0.25
2013-08-08 21:25:00,YP,21.68,1.95
2013-08-09 01:20:00,18H,24,6.32
2013-08-09 01:35:00,45H,12.31,13.17
2013-08-09 01:45:00,32H,16.18,10.77
2013-08-09 06:19:00,DROP,12.1,13.64
2013-08-09 07:40:00,10H,28.71,2.62
2013-08-09 11:05:00,Fill,33.32,0.21
2013-08-09 11:50:00,YP,21.25,1.76
2013-08-09 15:15:00,18H,23.68,6.59
2013-08-09 19:45:00,DROP,11.68,13.55
2013-08-09 21:05:00,10H,29.52,1.81
2013-08-10 00:40:00,Fill,30.07,0.31
2013-08-10 00:45:00,YP,21.91,1.67
2013-08-10 04:05:00,18H,22.65,6.17
2013-08-10 09:35:00,DROP,12.12,13.11
2013-08-10 10:40:00,10H,30.21,1.98
2013-08-10 14:15:00,Fill,33.34,0.22
2013-08-10 14:30:00,YP,21.81,1.8
2013-08-10 18:15:00,45H,12.89,13.18
2013-08-10 18:25:00,18H,22.67,6.33
2013-08-10 18:50:00,32H,13.86,11.12
2013-08-10 22:40:00,DROP,12.61,13.29
2013-08-11 00:15:00,10H,30.18,2.12
2013-08-11 03:45:00,YP,23.11,1.17
2013-08-11 03:50:00,Fill,33.75,0.22
2013-08-11 08:05:00,45H,10.91,13.06
2013-08-11 08:15:00,18H,23.5,6.78
2013-08-11 08:16:00,32H,17.23,10.9
2013-08-11 12:21:00,DROP,10.6,13.14
2013-08-11 13:30:00,10H,29.91,2.14
2013-08-11 16:51:00,Fill,33.04,0.21
2013-08-11 17:00:00,YP,22.21,1.47
2013-08-11 21:30:00,18H,24.76,6.07
2013-08-11 21:40:00,45H,13.16,13.29
2013-08-11 22:15:00,32H,17.2,11.1
2013-08-12 01:45:00,DROP,11.86,13.64
2013-08-12 02:50:00,10H,30.48,1.87
2013-08-12 06:20:00,Fill,33.45,0.21
2013-08-12 06:25:00,YP,22.38,1.83
2013-08-12 11:15:00,45H,13.71,13.55
2013-08-12 11:30:00,32H,16.92,10.93
2013-08-12 15:25:00,DROP,12.51,13.9
2013-08-12 16:25:00,10H,31,2.12
2013-08-12 20:07:00,YP,22.49,1.82
2013-08-12 20:12:00,Fill,33.28,0.23
2013-08-13 00:05:00,YP,22.35,1.73
2013-08-13 00:25:00,18H,22.18,6.56
2013-08-13 00:30:00,45H,12.47,13.15
2013-08-13 00:50:00,32H,16.15,11.26
2013-08-13 04:45:00,DROP,12.84,13.59
2013-08-13 06:07:00,10H,29.92,2.2
2013-08-13 09:10:00,Fill,33.37,0.21
2013-08-13 13:50:00,45H,13.07,13.42
2013-08-13 14:00:00,32H,17.39,10.74
2013-08-13 14:05:00,18H,24.45,6.57
2013-08-13 17:50:00,DROP,11.99,13.73
2013-08-13 19:05:00,10H,29.53,2.3
2013-08-13 22:17:00,YP,22.54,1.77
2013-08-13 22:20:00,Fill,33.72,0.22
2013-08-14 03:05:00,18H,24.84,6.47
2013-08-14 03:20:00,BW,12.48,13.66
2013-08-14 04:05:00,32H,16.45,11.13
2013-08-14 05:45:00,45H,13.57,13.13
2013-08-14 08:20:00,10H,31.52,1.79
2013-08-14 11:15:00,Fill,33.25,0.21
2013-08-14 11:20:00,YP,22.85,1.77
2013-08-14 16:00:00,18H,24.73,6.49
2013-08-14 16:45:00,32H,17.55,10.85
2013-08-14 21:20:00,DROP,12.26,13.77
2013-08-15 01:13:00,Fill,33.45,0.25
2013-08-15 01:23:00,YP,22.58,1.48
2013-08-15 05:10:00,18H,24.59,6.4
2013-08-15 06:20:00,32H,17.26,11.17
2013-08-15 07:30:00,DROP,12.55,13.79
2013-08-15 10:20:00,DROP,12.53,13.56
2013-08-15 11:15:00,10H,30.91,2.23
2013-08-15 14:30:00,YP,22.32,1.59
2013-08-15 14:35:00,Fill,33.38,0.24
2013-08-15 19:15:00,18H,23.6,6.81
2013-08-15 19:20:00,32H,15.96,10.95
2013-08-16 00:15:00,DROP,12.25,13.83
2013-08-16 00:20:00,10H,29.33,2.32
2013-08-16 04:12:00,Fill,33.52,0.22
2013-08-16 04:17:00,YP,22.45,1.44
2013-08-16 08:20:00,18H,24.28,6.47
2013-08-16 09:15:00,32H,17.2,11.35
2013-08-16 13:20:00,DROP,12.64,13.95
2013-08-16 14:05:00,10H,30.71,2
2013-08-16 17:30:00,YP,22.41,1.66
2013-08-16 17:35:00,Fill,31.54,0.24
2013-08-16 22:05:00,18H,23.65,6.61
2013-08-16 22:15:00,45H,13.11,13.66
2013-08-16 22:20:00,32H,17.13,11.04
2013-08-17 02:55:00,DROP,12.24,14.01
2013-08-17 03:30:00,10H,30.66,1.96
2013-08-17 06:55:00,YP,22.8,1.69
2013-08-17 07:00:00,Fill,33.7,0.21
2013-08-17 11:20:00,45H,12.85,13.43
2013-08-17 11:30:00,18H,23.45,6.64
2013-08-17 12:05:00,BW,16.38,13.92
2013-08-17 16:20:00,DROP,12.45,13.79
2013-08-17 16:55:00,10H,30.7,2.22
2013-08-17 20:05:00,Fill,33.7,0.23
2013-08-17 20:10:00,YP,21.82,1.71
2013-08-18 00:55:00,18H,22.49,6.47
2013-08-18 01:05:00,45H,12.13,13.54
2013-08-18 01:30:00,32H,16.4,11.04
2013-08-18 05:45:00,DROP,12.07,13.82
2013-08-18 06:10:00,10H,30.5,2.63
2013-08-18 09:50:00,YP,22.53,1.53
2013-08-18 09:55:00,Fill,33.62,0.21
2013-08-18 14:10:00,18H,24.21,6.56
2013-08-18 14:30:00,45H,12.5,13.51
2013-08-18 14:55:00,BW,17.23,13.74
2013-08-18 19:20:00,DROP,11.99,13.8
2013-08-18 19:50:00,10H,29.97,1.99
2013-08-18 23:10:00,Fill,32.74,0.21
2013-08-18 23:12:00,YP,21.83,1.77
2013-08-19 03:50:00,18H,23.21,6.57
2013-08-19 03:55:00,45H,12.01,13.49
2013-08-19 04:10:00,32H,17.19,11.06
2013-08-19 09:00:00,DROP,11.71,13.9
2013-08-19 09:30:00,10H,29.73,2.41
2013-08-19 12:58:00,Fill,33.15,0.21
2013-08-19 13:04:00,YP,21.52,1.91
2013-08-19 16:50:00,45H,12.98,13.35
2013-08-19 17:30:00,BW,11.71,13.72
2013-08-19 17:50:00,32H,16.99,10.96
2013-08-19 22:10:00,DROP,13.14,13.81
2013-08-19 23:00:00,10H,30.02,2.06
2013-08-20 02:05:00,YP,21.8,1.81
2013-08-20 02:10:00,Fill,32.74,0.24
2013-08-20 06:50:00,45H,12.007,13.46
2013-08-20 07:00:00,18H,22.86,6.72
2013-08-20 07:10:00,32H,16.37,10.89
2013-08-20 12:00:00,DROP,12.14,13.58
2013-08-20 12:05:00,10H,29.83,2.45
2013-08-20 15:50:00,Fill,32.94,0.22
2013-08-20 16:00:00,YP,21.71,1.88
2013-08-20 20:05:00,18H,34.17,6.41
2013-08-20 20:10:00,45H,12.88,13.23
2013-08-20 21:00:00,32H,16.75,11.04
2013-08-21 01:05:00,DROP,12.56,13.67
2013-08-21 01:45:00,10H,30.72,2.05
2013-08-21 05:00:00,Fill,33.04,0.21
2013-08-21 09:50:00,18H,23.29,6.73
2013-08-21 10:00:00,45H,12.27,13.52
2013-08-21 10:05:00,32H,16.7,10.77
2013-08-21 14:55:00,DROP,12.37,13.75
2013-08-21 18:45:00,YP,21.56,1.77
2013-08-21 18:50:00,Fill,32.88,0.22
2013-08-21 22:55:00,18H,24.46,6.3
2013-08-21 23:05:00,45H,13.11,12.92
2013-08-21 23:50:00,32H,16.9,11.16
2013-08-22 01:55:00,45H,13.56,12.88
2013-08-22 04:12:00,DROP,12.44,13.46
2013-08-22 04:50:00,10H,27.49,2.22
2013-08-22 08:10:00,YP,21.4,1.74
2013-08-22 08:15:00,Fill,33.71,0.26
2013-08-22 12:45:00,18H,22.33,6.6
2013-08-22 12:50:00,45H,12.38,13.51
2013-08-22 12:55:00,32H,16.65,10.46
2013-08-22 18:05:00,DROP,12.21,13.58
2013-08-22 18:10:00,10H,29.48,0.49
2013-08-22 18:10:00,10H,29.48,0.49
2013-08-22 22:05:00,YP,21.86,1.72
2013-08-22 22:10:00,Fill,33.32,0.21
2013-08-23 02:10:00,18H,24.62,6.44
2013-08-23 02:45:00,32H,17.6,10.88
2013-08-23 03:30:00,YP,21.46,1.74
2013-08-23 07:20:00,DROP,11.97,13.49
2013-08-23 08:05:00,10H,30.49,1.8
2013-08-23 11:35:00,Fill,32.82,0.21
2013-08-23 15:35:00,45H,12.68,13.13
2013-08-23 16:00:00,18H,24.05,6.49
2013-08-23 16:10:00,32H,17.84,10.85
2013-08-23 20:52:00,DROP,12.05,13.63
2013-08-23 21:20:00,10H,28.86,2.18
2013-08-24 01:10:00,Fill,32.95,0.21
2013-08-24 01:20:00,YP,20.68,1.56
2013-08-24 05:15:00,18H,23.23,6.27
2013-08-24 05:21:00,45H,13.43,13.28
2013-08-24 05:50:00,32H,18,11.13
2013-08-24 08:01:46,YP,22.32,1.45
2013-08-24 10:45:00,10H,30.04,2.06
2013-08-24 11:10:00,DROP,12.11,13.72
2013-08-24 14:40:00,Fill,32.79,0.22
2013-08-24 19:05:00,45H,12.78,13.39
2013-08-24 19:10:00,18H,24.1,6.43
2013-08-24 19:15:00,32H,15.4,10.84
2013-08-25 00:12:00,DROP,12.04,13.67
2013-08-25 00:20:00,10H,29.27,2.48
2013-08-25 03:50:00,Fill,32.91,0.22
2013-08-25 05:15:00,YP,22.16,1.46
2013-08-25 08:01:46,YP,22.32,1.45
2013-08-25 08:15:00,45H,12.3,13.27
2013-08-25 08:20:00,18H,24.3,6.27
2013-08-25 09:10:00,32H,16.1,11.22
2013-08-25 13:09:00,DROP,11.62,13.4
2013-08-25 14:05:00,10H,30.66,1.72
2013-08-25 17:45:00,Fill,32.83,0.21
2013-08-25 17:50:00,YP,22.22,1.34
2013-08-25 22:05:00,18H,23.13,6.57
2013-08-25 22:10:00,45H,11.71,13.48
2013-08-25 22:20:00,32H,15.9,10.88
2013-08-26 03:10:00,DROP,11.99,13.65
2013-08-26 03:30:00,10H,29.43,2.15
2013-08-26 03:40:00,10H,29.43,2.15
2013-08-26 07:25:00,YP,21.96,1.75
2013-08-26 07:30:00,Fill,33.03,0.25
2013-08-26 11:20:00,45H,12.88,13.3
2013-08-26 11:50:00,18H,23.15,6.56
2013-08-26 12:05:00,32H,16.36,11.14
2013-08-26 16:25:00,DROP,12.2,13.7
2013-08-26 17:50:00,10H,29.64,2.21
2013-08-26 20:50:00,YP,21.24,1.92
2013-08-26 20:55:00,Fill,33.59,0.19
2013-08-27 01:05:00,45H,11.72,13.54
2013-08-27 01:30:00,18H,23.93,6.39
2013-08-27 01:50:00,32H,16.54,10.79
2013-08-27 05:45:00,DROP,12.14,13.7
2013-08-27 06:50:00,10H,29.46,2.54
2013-08-27 10:10:00,YP,22.54,1.72
2013-08-27 10:15:00,Fill,32.58,0.19
2013-08-27 14:50:00,18H,24.07,6.56
2013-08-27 15:00:00,45H,12.81,13.13
2013-08-27 15:30:00,32H,17.8,10.62
2013-08-27 19:15:00,DROP,11.76,13.58
2013-08-27 20:10:00,10H,29.74,2.1
2013-08-27 23:30:00,YP,21.5,1.68
2013-08-28 04:10:00,18H,23.16,6.56
2013-08-28 04:30:00,45H,12.35,13.02
2013-08-28 04:50:00,32H,17.38,10.55
2013-08-28 09:00:00,DROP,12.67,13.51
